step,transaction_id,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,country,hour,isFraud
738,TXN0004458,PAYMENT,10.99,C5260722,417883.76,417872.77,M9201294,54466.92,97888.83,US,10,0
739,TXN0004459,CASH_OUT,919.75,C8541827,18470.47,17550.72,C8771418,196586.1,91764.19,GB,19,0
740,TXN0004460,PAYMENT,2636.46,C6201442,411440.29,408803.82999999996,M7116871,114992.83,189161.59,US,10,0
741,TXN0004461,PAYMENT,9884.51,C7458322,389897.61,380013.1,M2578606,154663.0,50163.61,US,6,0
742,TXN0004462,TRANSFER,1321.09,C4449294,270717.39,269396.3,C7735478,10235.69,173047.56,DE,18,0
743,TXN0004463,PAYMENT,2504.08,C2837195,483188.03,480683.95,M9336813,127825.44,178081.43,US,19,0
0,TXN0004464,PAYMENT,76.71,C3710310,448921.33,448844.62,M2746079,91263.08,90784.66,RU,16,0
1,TXN0004465,PAYMENT,24.22,C8119299,193602.77,193578.55,M2692278,46319.85,49449.41,RU,5,0
2,TXN0004466,DEBIT,1339.64,C2991702,131845.15,130505.51,C1537702,199345.72,183439.79,DE,14,0
3,TXN0004467,TRANSFER,564.17,C2851809,192517.56,191953.38999999998,C3439186,166383.04,110645.43,GB,22,0
4,TXN0004468,PAYMENT,303.35,C2974147,424748.09,424444.74000000005,M3789151,128267.64,106805.6,MX,19,0
5,TXN0004469,TRANSFER,530.99,C3761611,288726.02,288195.03,C5332793,80866.92,127635.18,BR,2,0
6,TXN0004470,PAYMENT,467.02,C6833015,437833.91,437366.88999999996,M6615913,45381.95,141231.45,US,22,0
7,TXN0004471,PAYMENT,3189.55,C8645933,101600.91,98411.36,M7984811,113097.09,194188.56,RU,11,0
8,TXN0004472,PAYMENT,3261.59,C3067916,375688.02,372426.43,M8301564,109487.32,184393.2,DE,8,0
9,TXN0004473,PAYMENT,726.65,C6124193,2388.97,1662.3199999999997,M1038026,7241.85,88912.54,MX,8,0
10,TXN0004474,TRANSFER,1328.23,C3499757,387112.7,385784.47000000003,C5000388,62469.72,155100.36,KE,1,0
11,TXN0004475,TRANSFER,684.11,C9158212,292156.14,291472.03,C3666015,112363.22,132344.63,RU,5,0
12,TXN0004476,TRANSFER,97.29,C6125508,226726.06,226628.77,C3581490,117738.07,97084.68,US,8,0
13,TXN0004477,DEBIT,1111.13,C3503192,57453.71,56342.58,C7288670,96088.11,38981.24,DE,19,0
14,TXN0004478,TRANSFER,15.04,C6397278,222677.72,222662.68,C5628150,92288.37,112058.44,UA,16,0
15,TXN0004479,CASH_IN,2013.81,C5083365,454893.11,452879.3,C9125456,64522.9,194783.77,UA,22,0
16,TXN0004480,CASH_OUT,22.44,C3397048,323779.7,323757.26,C6949305,99113.04,24074.44,CN,13,0
17,TXN0004481,TRANSFER,433.38,C7732732,383925.33,383491.95,C1033931,140128.0,51437.0,US,9,0
18,TXN0004482,CASH_IN,45.14,C3647534,188510.32,188465.18,C6875284,58703.43,40195.63,GB,1,0
19,TXN0004483,PAYMENT,740.09,C7657967,232424.11,231684.02,M9291346,87563.71,198122.53,US,0,0
20,TXN0004484,DEBIT,228.64,C8863701,219539.28,219310.63999999998,C2721105,1854.12,174669.19,US,10,0
21,TXN0004485,DEBIT,10.08,C3993858,78642.08,78632.0,C8692675,137510.83,42131.84,MX,0,0
22,TXN0004486,CASH_OUT,567.59,C2689327,454223.59,453656.0,C9171858,172921.83,169637.23,NG,12,0
23,TXN0004487,TRANSFER,77.03,C3413177,156005.39,155928.36000000002,C6834121,198263.14,114910.76,KE,12,0
24,TXN0004488,TRANSFER,1425.52,C6183834,136354.58,134929.06,C8063338,165232.23,76790.02,RU,10,0
25,TXN0004489,TRANSFER,245.34,C9596189,490541.37,490296.02999999997,C3643673,4288.5,138740.94,US,6,0
26,TXN0004490,PAYMENT,539.61,C6887479,331561.79,331022.18,M1550536,47511.63,5902.34,US,2,0
27,TXN0004491,CASH_OUT,36.05,C8906508,46798.34,46762.28999999999,C4798950,162788.2,86391.93,US,21,0
28,TXN0004492,TRANSFER,75.29,C7810625,143243.51,143168.22,C6418564,35751.99,31354.45,US,7,0
29,TXN0004493,CASH_IN,97.78,C2911249,488918.39,488820.61,C7910092,44732.72,33332.91,US,10,0
30,TXN0004494,CASH_IN,1357.51,C8286948,233180.91,231823.4,C2229411,110804.11,13556.39,BR,11,0
31,TXN0004495,CASH_IN,7007.63,C9712305,476785.66,469778.02999999997,C1537243,23148.91,75632.79,NG,5,0
32,TXN0004496,DEBIT,48.89,C7456703,178449.05,178400.15999999997,C5976332,81752.38,63060.57,DE,4,0
33,TXN0004497,PAYMENT,2108.42,C1186804,332797.07,330688.65,M6834790,72834.02,191387.99,KE,0,0
34,TXN0004498,CASH_OUT,3.19,C7265980,281064.59,281061.4,C1605957,25341.47,38190.35,RU,8,0
35,TXN0004499,CASH_IN,22.46,C8281628,466388.75,466366.29,C3908076,119340.34,174851.21,US,12,0
36,TXN0004500,PAYMENT,35.96,C8229060,17495.91,17459.95,M1418686,133102.41,12581.72,BR,10,0
37,TXN0004501,PAYMENT,16.36,C8494985,37778.13,37761.77,M7094015,175498.93,50092.81,CN,15,0
38,TXN0004502,TRANSFER,10.31,C2122681,227171.22,227160.91,C3896724,66846.14,129273.14,US,8,0
39,TXN0004503,CASH_OUT,558.92,C9262997,343858.88,343299.96,C8098614,17835.93,55446.33,US,8,0
40,TXN0004504,TRANSFER,159.47,C6366085,469254.21,469094.74000000005,C3494721,49652.22,162481.57,GB,13,0
41,TXN0004505,PAYMENT,522.6,C5390764,19563.06,19040.460000000003,M8543911,196044.97,482.22,BR,3,0
42,TXN0004506,PAYMENT,973.55,C2814296,291429.43,290455.88,M3815615,111674.01,54493.91,NG,19,0
43,TXN0004507,DEBIT,416.23,C5212260,223718.63,223302.4,C5131532,110760.66,152861.82,GB,9,0
44,TXN0004508,DEBIT,911.9,C3002962,447120.78,446208.88,C3277672,150815.22,120294.78,RU,15,0
45,TXN0004509,PAYMENT,212.92,C1238320,425838.66,425625.74,M9744211,161285.7,121605.07,US,17,0
46,TXN0004510,PAYMENT,22.78,C9520610,273253.02,273230.24,M1701296,43326.08,142479.67,US,6,0
47,TXN0004511,PAYMENT,2029.67,C1559207,347439.08,345409.41000000003,M2884180,75330.98,189774.37,UA,10,0
48,TXN0004512,PAYMENT,75.32,C9694175,405179.37,405104.05,M8249719,126952.73,192286.1,CN,1,0
49,TXN0004513,DEBIT,37.67,C2149024,205466.07,205428.4,C2630969,83603.94,177941.67,NG,9,0
50,TXN0004514,CASH_IN,171.43,C2259739,456295.06,456123.63,C3697160,192558.33,165892.01,UA,13,0
51,TXN0004515,DEBIT,39.42,C3419050,57375.92,57336.5,C9484576,145446.08,113196.4,MX,23,0
52,TXN0004516,DEBIT,106.18,C7652820,25787.27,25681.09,C3662420,124378.8,164716.9,GB,8,0
53,TXN0004517,DEBIT,486.92,C5420122,299409.14,298922.22000000003,C6386017,899.97,115744.97,DE,12,0
54,TXN0004518,PAYMENT,491.12,C4759638,361996.86,361505.74,M2325986,73888.84,193723.67,US,13,0
55,TXN0004519,TRANSFER,40.62,C3012984,195371.56,195330.94,C8039212,42216.35,57081.91,RU,16,0
56,TXN0004520,CASH_OUT,92.26,C6794239,151603.17,151510.91,C1962011,79218.59,129849.05,UA,18,0
57,TXN0004521,TRANSFER,2097.85,C6900708,264181.6,262083.74999999997,C1662107,112707.8,64592.39,US,23,0
58,TXN0004522,DEBIT,660.37,C3184117,423509.94,422849.57,C3132017,198643.52,178669.11,US,4,0
59,TXN0004523,CASH_IN,15523.81,C9207371,127336.57,111812.76000000001,C7468424,19747.46,43514.04,UA,13,0
60,TXN0004524,DEBIT,2592.18,C7108156,245003.72,242411.54,C7090779,23714.01,149174.09,US,12,0
61,TXN0004525,CASH_OUT,2412.9,C9455704,288304.36,285891.45999999996,C4356745,73798.61,126697.85,US,1,0
62,TXN0004526,CASH_IN,15.25,C3361529,257479.09,257463.84,C8949482,185575.2,24996.87,US,17,0
63,TXN0004527,PAYMENT,1127.46,C8270752,186444.93,185317.47,M7426911,74091.18,183073.43,CN,5,0
64,TXN0004528,TRANSFER,220.03,C3383566,217795.54,217575.51,C8692084,47191.27,161240.1,US,7,0
65,TXN0004529,TRANSFER,81.29,C4870435,61382.93,61301.64,C5266728,150518.74,68877.5,US,23,0
66,TXN0004530,TRANSFER,342.42,C8890316,80499.6,80157.18000000001,C1548885,3549.58,172178.74,KE,4,0
67,TXN0004531,TRANSFER,1620.39,C1448551,64972.07,63351.68,C8054731,77314.93,151680.1,US,0,0
68,TXN0004532,PAYMENT,666.25,C8630803,388472.51,387806.26,M4744839,19096.48,176043.17,BR,8,0
69,TXN0004533,CASH_OUT,42.23,C5139080,15325.38,15283.15,C2228485,24739.25,105717.62,US,7,0
70,TXN0004534,DEBIT,1080.22,C8163068,428372.53,427292.31000000006,C8862814,84405.75,97270.48,CN,13,0
71,TXN0004535,CASH_OUT,68.36,C8896939,322949.82,322881.46,C9087798,19518.57,132373.5,US,1,0
72,TXN0004536,PAYMENT,377.42,C1025783,254648.44,254271.02,M4866496,169236.88,34683.4,US,14,0
73,TXN0004537,PAYMENT,133.39,C2424936,234387.76,234254.37,M8498835,150587.03,128870.03,NG,19,0
74,TXN0004538,PAYMENT,157.95,C5739585,66625.25,66467.3,M3390200,188235.16,25934.36,US,7,0
75,TXN0004539,PAYMENT,1132.84,C7041197,238446.58,237313.74,M9263440,91237.55,72422.39,GB,14,0
76,TXN0004540,CASH_OUT,30.56,C1803653,497561.81,497531.25,C3765816,68854.99,18646.89,BR,16,0
77,TXN0004541,CASH_IN,11972.77,C5730740,154505.93,142533.16,C9830379,142195.09,37920.88,KE,7,0
78,TXN0004542,PAYMENT,6.41,C7647738,244593.15,244586.74,M9962896,35269.2,156754.16,DE,9,0
79,TXN0004543,DEBIT,74.04,C5787580,165612.81,165538.77,C8753109,176882.98,154371.63,BR,22,0
80,TXN0004544,PAYMENT,513.08,C9438412,223536.97,223023.89,M6218945,115245.66,190435.91,NG,12,0
81,TXN0004545,DEBIT,787.31,C3980610,170166.51,169379.2,C9828582,10914.09,198156.08,US,20,0
82,TXN0004546,CASH_IN,200.15,C6209100,40606.9,40406.75,C7833399,140815.44,94840.16,NG,21,0
83,TXN0004547,CASH_IN,218.16,C7903981,322422.35,322204.19,C8467631,103963.5,152342.86,RU,2,0
84,TXN0004548,CASH_OUT,556.18,C8290007,358789.66,358233.48,C4611283,173945.65,65113.63,MX,2,0
85,TXN0004549,CASH_OUT,154.14,C6503422,352131.56,351977.42,C3266062,149664.5,34583.31,US,22,0
86,TXN0004550,CASH_IN,3969.37,C6573197,43692.3,39722.93,C1866695,98865.86,114189.46,US,6,0
87,TXN0004551,PAYMENT,1311.2,C4300113,457636.01,456324.81,M9475540,58411.94,191987.35,CN,11,0
88,TXN0004552,CASH_IN,1401.99,C9278963,285096.16,283694.17,C8797486,125408.83,30740.19,MX,17,0
89,TXN0004553,DEBIT,35.43,C3267363,21996.23,21960.8,C1341001,4648.27,6031.65,MX,3,0
90,TXN0004554,CASH_OUT,208.77,C3984763,408498.62,408289.85,C9465946,36440.97,17161.33,BR,19,0
91,TXN0004555,TRANSFER,134.16,C6707521,126679.06,126544.9,C2806572,79507.7,19630.99,CN,1,0
92,TXN0004556,CASH_OUT,32.75,C1235219,3961.31,3928.56,C9577406,102968.88,96749.49,MX,20,0
93,TXN0004557,PAYMENT,502.87,C3627758,241885.41,241382.54,M3927548,58599.64,195190.98,BR,20,0
94,TXN0004558,CASH_OUT,83.49,C7611522,174785.49,174702.0,C8105807,103254.86,170696.17,BR,19,0
95,TXN0004559,CASH_IN,907.6,C6793696,228319.11,227411.50999999998,C2928826,148588.45,12789.19,CN,4,0
96,TXN0004560,CASH_OUT,28.78,C5295287,379434.29,379405.50999999995,C4450602,92659.15,135102.64,US,7,0
97,TXN0004561,CASH_OUT,7616.57,C9350126,106337.94,98721.37,C8453738,166595.36,66961.29,UA,4,0
98,TXN0004562,DEBIT,40.75,C6413518,103408.51,103367.76,C1806785,141771.87,118057.8,US,9,0
99,TXN0004563,CASH_OUT,379.41,C5307730,235156.19,234776.78,C1016936,125550.31,173490.28,NG,20,0
100,TXN0004564,PAYMENT,1192.39,C7927911,470185.35,468992.95999999996,M2431751,7046.08,168473.8,KE,19,0
101,TXN0004565,CASH_IN,78.16,C7594058,302123.86,302045.7,C7917285,54589.86,30312.19,RU,21,0
102,TXN0004566,DEBIT,1346.06,C2511667,59853.49,58507.43,C8708517,153609.3,73650.46,UA,9,0
103,TXN0004567,TRANSFER,20.94,C5110080,109011.92,108990.98,C1845871,197784.35,183430.77,US,6,0
104,TXN0004568,TRANSFER,4465.94,C3422763,162962.37,158496.43,C7080180,97924.05,64035.19,NG,23,0
105,TXN0004569,PAYMENT,251.72,C2570626,330593.17,330341.45,M1929242,44799.47,119077.42,US,22,0
106,TXN0004570,DEBIT,74.23,C7476122,473643.65,473569.42000000004,C5496788,193027.05,14395.27,NG,21,0
107,TXN0004571,CASH_OUT,134.51,C2479205,304696.6,304562.08999999997,C5367245,80976.74,186407.12,CN,19,0
108,TXN0004572,PAYMENT,1233.78,C7624655,430316.61,429082.82999999996,M3953707,78892.55,59622.63,UA,10,0
109,TXN0004573,PAYMENT,76.03,C1641726,31816.52,31740.49,M6341250,78649.74,198425.26,CN,10,0
110,TXN0004574,PAYMENT,54.67,C1276989,325972.81,325918.14,M2034555,142201.29,23624.05,US,4,0
111,TXN0004575,CASH_IN,157.11,C7018037,194420.4,194263.29,C2295544,92464.11,148193.35,US,16,0
112,TXN0004576,CASH_IN,23.24,C1930682,419637.92,419614.68,C6040881,40896.34,130807.18,RU,2,0
113,TXN0004577,DEBIT,9330.91,C4278458,374312.35,364981.44,C8992988,49267.82,83123.19,KE,20,0
114,TXN0004578,CASH_IN,78.82,C9098876,382710.84,382632.02,C3737845,149859.82,78513.4,CN,18,0
115,TXN0004579,TRANSFER,1291.08,C2026583,180271.02,178979.94,C6614312,7386.62,17834.35,RU,18,0
116,TXN0004580,PAYMENT,372.02,C7445481,162829.02,162457.0,M2612275,194790.78,188156.0,MX,5,0
117,TXN0004581,PAYMENT,34.16,C3135613,108445.46,108411.3,M5148789,42428.96,25738.15,BR,3,0
118,TXN0004582,CASH_OUT,241.8,C4272157,407685.4,407443.60000000003,C8901482,86911.77,109004.57,NG,5,0
119,TXN0004583,CASH_OUT,1173.8,C2270746,249861.09,248687.29,C7034867,198165.15,105260.15,US,4,0
120,TXN0004584,PAYMENT,167.92,C7281558,361216.57,361048.65,M2059050,150577.66,94584.25,US,13,0
121,TXN0004585,CASH_OUT,2660.38,C7116762,278987.5,276327.12,C6637087,72306.22,25929.22,US,7,0
122,TXN0004586,CASH_OUT,1887.54,C9224966,434813.2,432925.66000000003,C1433389,133379.7,153555.75,UA,6,1
123,TXN0004587,CASH_OUT,1537.37,C3975201,398689.1,397151.73,C4737912,87765.55,122493.26,US,4,0
124,TXN0004588,PAYMENT,97.58,C4252875,401415.15,401317.57,M6884604,60064.15,188644.17,CN,13,0
125,TXN0004589,TRANSFER,28.23,C6197628,133041.32,133013.09,C9369093,90970.69,30178.11,US,11,0
126,TXN0004590,CASH_OUT,71.72,C2723160,461650.65,461578.93000000005,C1164547,145194.88,9856.05,US,17,0
127,TXN0004591,CASH_OUT,362.3,C9056135,201560.65,201198.35,C6303143,149434.79,67683.68,US,11,0
128,TXN0004592,PAYMENT,728.93,C1200952,264890.03,264161.10000000003,M6369723,180895.97,111211.76,US,17,0
129,TXN0004593,CASH_OUT,3.18,C8054268,297270.38,297267.2,C9161810,87048.36,117654.41,GB,8,0
130,TXN0004594,TRANSFER,240.75,C8159988,96930.72,96689.97,C7323799,152558.77,48447.38,US,20,0
131,TXN0004595,PAYMENT,335.69,C6039013,221342.91,221007.22,M8452671,194813.37,39726.55,MX,13,0
132,TXN0004596,TRANSFER,140.46,C3481300,396606.87,396466.41,C3620885,34053.71,22888.67,UA,13,0
133,TXN0004597,CASH_IN,3237.47,C6786933,90659.09,87421.62,C1008699,109883.04,127763.42,RU,6,0
134,TXN0004598,PAYMENT,568.82,C6255003,161566.16,160997.34,M1843537,57958.48,63898.21,US,19,0
135,TXN0004599,CASH_OUT,3362.31,C5236221,65282.14,61919.83,C8939617,181828.28,112734.52,NG,19,0
136,TXN0004600,PAYMENT,158.87,C2275659,177701.41,177542.54,M5524500,47248.57,194048.3,CN,14,0
137,TXN0004601,TRANSFER,1595.52,C9936102,290300.14,288704.62,C6319782,59607.78,195396.72,CN,2,0
138,TXN0004602,PAYMENT,6439.03,C8312133,102492.92,96053.89,M7120977,105430.64,104794.54,NG,16,0
139,TXN0004603,DEBIT,3372.42,C9488686,451579.03,448206.61000000004,C6810876,23293.7,22646.3,DE,14,0
140,TXN0004604,CASH_OUT,27.54,C9979502,479594.87,479567.33,C5247408,78060.62,183763.8,US,23,0
141,TXN0004605,PAYMENT,147.33,C6370937,169473.73,169326.40000000002,M4038192,96674.51,47400.64,US,15,0
142,TXN0004606,CASH_OUT,122.69,C2331421,111130.05,111007.36,C3375707,76697.63,162964.04,US,14,0
143,TXN0004607,DEBIT,651.0,C2365387,234537.47,233886.47,C9709888,174094.6,107573.3,US,18,0
144,TXN0004608,CASH_IN,965.56,C3127903,406987.86,406022.3,C4144035,183628.95,64737.47,US,0,0
145,TXN0004609,PAYMENT,45.71,C5809232,369719.38,369673.67,M6883433,64416.89,72864.09,NG,12,0
146,TXN0004610,PAYMENT,280.25,C2126711,138624.54,138344.29,M4760061,81749.95,171945.78,UA,9,0
147,TXN0004611,CASH_OUT,4.31,C8874357,490337.78,490333.47000000003,C2730549,176669.16,11064.93,US,7,0
148,TXN0004612,CASH_IN,4376.0,C7818594,118372.74,113996.74,C6641082,175356.48,73685.48,US,6,0
149,TXN0004613,CASH_IN,87.82,C6264161,285160.85,285073.02999999997,C1337833,100753.83,146047.22,KE,5,0
150,TXN0004614,PAYMENT,273.62,C7766911,262673.64,262400.02,M1001563,65043.3,94137.89,CN,20,0
151,TXN0004615,CASH_OUT,131.72,C3454509,492115.87,491984.15,C8987510,117597.94,93772.56,NG,13,0
152,TXN0004616,PAYMENT,2421.29,C9648175,433819.68,431398.39,M5148319,5445.06,99903.68,DE,13,0
153,TXN0004617,CASH_OUT,0.84,C9364957,405206.79,405205.94999999995,C9443046,150816.07,137223.59,UA,0,0
154,TXN0004618,PAYMENT,236.7,C7103548,221845.2,221608.5,M1777948,31415.61,121959.47,US,12,0
155,TXN0004619,CASH_IN,198.02,C1456381,8608.87,8410.85,C2370529,142134.05,137947.21,NG,7,0
156,TXN0004620,PAYMENT,98.76,C6967528,224319.54,224220.78,M3478269,77162.22,3139.93,US,9,0
157,TXN0004621,CASH_OUT,7726.82,C2315491,212677.52,204950.69999999998,C6892640,40659.35,110229.12,US,14,0
158,TXN0004622,DEBIT,41.49,C8420581,138980.39,138938.90000000002,C3761369,18112.14,175854.13,CN,17,0
159,TXN0004623,DEBIT,1145.5,C8723444,491109.56,489964.06,C1575441,1429.19,65866.16,BR,9,0
160,TXN0004624,TRANSFER,498.95,C4363522,182283.15,181784.19999999998,C1037242,95443.76,87475.74,MX,10,0
161,TXN0004625,PAYMENT,3050.43,C7223641,384711.75,381661.32,M1557621,69840.14,159500.85,MX,0,0
162,TXN0004626,DEBIT,64.43,C7857619,224217.15,224152.72,C7969387,106945.86,63514.41,US,4,0
163,TXN0004627,CASH_OUT,56.49,C8548108,413971.99,413915.5,C1471332,44878.91,113832.47,US,16,0
164,TXN0004628,DEBIT,2191.06,C3610403,144392.71,142201.65,C2872993,34129.82,16894.23,KE,18,0
165,TXN0004629,TRANSFER,572.86,C9043718,1261.18,688.32,C5048909,7068.05,191478.45,UA,22,0
166,TXN0004630,TRANSFER,11.14,C4619698,203998.53,203987.38999999998,C1559337,172070.56,155672.75,US,16,0
167,TXN0004631,DEBIT,83.21,C3074040,221522.72,221439.51,C8103217,85113.36,133341.69,US,12,0
168,TXN0004632,PAYMENT,529.94,C7695628,240374.41,239844.47,M8965878,112824.37,89780.48,KE,11,0
169,TXN0004633,PAYMENT,1307.05,C6488569,50241.75,48934.7,M5875637,151442.95,133817.79,US,23,0
170,TXN0004634,TRANSFER,62.9,C3195107,488610.31,488547.41,C6935637,165016.08,149752.17,US,5,0
171,TXN0004635,CASH_OUT,0.72,C9425407,12895.48,12894.76,C2085349,105719.7,30249.73,RU,10,0
172,TXN0004636,TRANSFER,696.76,C9453211,378035.92,377339.16,C5898293,105278.98,30583.2,GB,20,0
173,TXN0004637,CASH_IN,21.31,C1275417,42823.57,42802.26,C5802618,147028.47,187263.89,US,14,0
174,TXN0004638,TRANSFER,4.33,C5105303,203033.63,203029.30000000002,C2961973,153305.35,164427.57,US,21,0
175,TXN0004639,PAYMENT,0.85,C7152608,484603.43,484602.58,M7415719,56906.55,140925.61,US,20,0
176,TXN0004640,TRANSFER,1246.33,C6977619,21046.09,19799.760000000002,C1755625,60173.81,189792.62,DE,9,0
177,TXN0004641,CASH_OUT,316.47,C3311547,313096.63,312780.16000000003,C3183102,7427.55,130163.52,US,18,0
178,TXN0004642,TRANSFER,155.82,C6163197,166016.78,165860.96,C5060021,179126.78,164878.61,BR,23,0
179,TXN0004643,CASH_IN,3936.51,C4779307,105582.87,101646.36,C7605885,97447.71,174165.54,US,9,0
180,TXN0004644,TRANSFER,875.37,C6456075,458152.22,457276.85,C9556164,44186.23,69895.65,US,1,0
181,TXN0004645,DEBIT,6201.83,C5979258,130317.36,124115.53,C4086634,126134.42,142038.71,BR,19,0
182,TXN0004646,TRANSFER,15.1,C5157137,385207.09,385191.99000000005,C1590859,118339.55,189623.39,MX,8,0
183,TXN0004647,CASH_OUT,228.35,C5583958,247907.6,247679.25,C7998094,2049.12,115070.7,US,10,0
184,TXN0004648,PAYMENT,9.65,C8340537,282314.46,282304.81,M1854458,42151.35,99563.28,RU,14,0
185,TXN0004649,PAYMENT,154.66,C9406813,443769.95,443615.29000000004,M2941228,182206.1,20529.46,KE,17,0
186,TXN0004650,DEBIT,148.82,C4855785,189863.92,189715.1,C5933466,109903.18,72966.88,US,5,0
187,TXN0004651,PAYMENT,856.82,C5234273,130554.52,129697.7,M6461235,73938.49,46326.83,NG,4,0
188,TXN0004652,PAYMENT,268.04,C6858284,210851.86,210583.81999999998,M4674813,118700.79,90485.66,US,12,0
189,TXN0004653,PAYMENT,851.34,C3714559,463940.67,463089.32999999996,M6950129,116872.15,61815.85,GB,20,0
190,TXN0004654,PAYMENT,999.13,C1622850,315435.01,314435.88,M2005410,156728.84,23946.6,BR,19,0
191,TXN0004655,CASH_IN,18212.39,C4698887,379222.32,361009.93,C2502424,186567.33,7364.57,GB,3,0
192,TXN0004656,PAYMENT,130.24,C7419877,132527.86,132397.62,M2383885,89559.46,179330.88,UA,8,0
193,TXN0004657,TRANSFER,37.26,C5444436,383030.64,382993.38,C5403890,193709.16,136437.43,US,13,0
194,TXN0004658,CASH_OUT,400.28,C3406429,369270.21,368869.93,C7947234,131971.93,167855.94,US,11,0
195,TXN0004659,DEBIT,49.18,C2921051,466013.38,465964.2,C4677478,8907.33,118987.43,GB,17,0
196,TXN0004660,TRANSFER,4740.61,C8190237,10458.99,5718.38,C3265544,88848.77,118845.88,US,17,0
197,TXN0004661,CASH_IN,138.87,C3764568,449477.15,449338.28,C6242181,83379.17,141006.72,GB,21,0
198,TXN0004662,TRANSFER,78.95,C3031137,218279.12,218200.16999999998,C6217595,34071.39,138758.22,DE,8,0
199,TXN0004663,PAYMENT,95.33,C4209174,77461.24,77365.91,M5738135,17262.66,39491.41,US,12,0
200,TXN0004664,DEBIT,1029.51,C8218269,415560.92,414531.41,C3557449,187770.81,172617.74,US,8,0
201,TXN0004665,TRANSFER,178.49,C2214571,287819.75,287641.26,C1149213,125685.89,154546.33,US,4,0
202,TXN0004666,DEBIT,67.81,C6691980,183895.51,183827.7,C1111203,127722.54,102110.74,UA,16,0
203,TXN0004667,PAYMENT,6841.1,C9817964,348561.88,341720.78,M3884389,14364.19,78258.32,NG,15,0
204,TXN0004668,PAYMENT,44.15,C1547257,328287.58,328243.43,M4092557,187259.6,146660.63,US,16,0
205,TXN0004669,PAYMENT,262.73,C7823455,79178.67,78915.94,M8882980,175680.39,25074.84,US,4,0
206,TXN0004670,TRANSFER,902.0,C8206562,145710.2,144808.2,C8364631,158698.5,171983.8,UA,10,0
207,TXN0004671,CASH_OUT,9.37,C5913992,268714.19,268704.82,C7455931,58844.53,137199.09,NG,22,0
208,TXN0004672,CASH_IN,639.39,C5857486,303548.51,302909.12,C5504452,40250.79,97796.76,US,2,0
209,TXN0004673,CASH_OUT,29.66,C9303122,494094.86,494065.2,C3633739,52126.87,162996.68,DE,12,0
210,TXN0004674,CASH_IN,1268.47,C1076788,114954.89,113686.42,C6542086,129233.41,41847.47,BR,14,0
211,TXN0004675,PAYMENT,35.68,C4210985,198416.24,198380.56,M2269067,155407.26,174859.06,UA,22,0
212,TXN0004676,TRANSFER,978.03,C1248534,121662.86,120684.83,C6730147,106802.34,37882.32,US,6,0
213,TXN0004677,PAYMENT,2234.26,C6350220,256045.43,253811.16999999998,M2607859,55909.51,163560.91,US,12,0
214,TXN0004678,PAYMENT,1370.42,C8103048,268872.8,267502.38,M3267809,44416.31,105701.18,DE,19,0
215,TXN0004679,CASH_OUT,404.49,C7129798,35981.35,35576.86,C4253897,112673.56,108835.49,US,21,0
216,TXN0004680,PAYMENT,154.07,C9131702,130045.36,129891.29,M5128371,115960.41,16891.95,US,10,0
217,TXN0004681,CASH_OUT,77.26,C8152244,250054.03,249976.77,C1206563,70643.26,57940.75,DE,7,0
218,TXN0004682,PAYMENT,4638.14,C3368079,456424.59,451786.45,M7885335,62187.86,190381.47,BR,4,0
219,TXN0004683,CASH_OUT,60.4,C3211698,466550.06,466489.66,C3426109,110052.46,139262.14,KE,3,0
220,TXN0004684,DEBIT,30.75,C8151482,471382.38,471351.63,C2665967,8622.42,83162.22,GB,10,0
221,TXN0004685,PAYMENT,925.87,C9881290,16582.91,15657.039999999999,M5850135,168870.39,178001.66,US,15,0
222,TXN0004686,TRANSFER,49.79,C1296311,67974.09,67924.3,C7621695,112866.24,122357.35,CN,16,0
223,TXN0004687,CASH_OUT,36.59,C4085925,265487.4,265450.81,C8090920,106679.78,83749.55,NG,11,0
224,TXN0004688,PAYMENT,13.64,C7565483,56855.32,56841.68,M3750775,94208.86,39192.95,US,7,0
